0,v_0 (V):,v_1 (V):,v_2 (V):,v_3 (V):,v_4 (V):,v_5 (V):,v_6 (V):,i_0 (A):,i_1 (A):,i_2 (A):,i_3 (A):,i_4 (A):,i_5 (A):,i_6 (A):,tq_0 (Nm):,tq_1 (Nm):,tq_2 (Nm):,tq_3 (Nm):,tq_4 (Nm):,tq_5 (Nm):,tq_6 (Nm):,pos_0 (m or rad):,pos_1 (m or rad):,pos_2 (m or rad):,pos_3 (m or rad):,pos_4 (m or rad):,pos_5 (m or rad):,pos_6 (m or rad):,pos_ref_0 (m or rad):,pos_ref_1 (m or rad):,pos_ref_2 (m or rad):,pos_ref_3 (m or rad):,pos_ref_4 (m or rad):,pos_ref_5 (m or rad):,pos_ref_6 (m or rad):,vel_0 (m/s or rad/s):,vel_1 (m/s or rad/s):,vel_2 (m/s or rad/s):,vel_3 (m/s or rad/s):,vel_4 (m/s or rad/s):,vel_5 (m/s or rad/s):,vel_6 (m/s or rad/s):,vel_ref_0 (m/s or rad/s),vel_ref_1 (m/s or rad/s),vel_ref_2 (m/s or rad/s),vel_ref_3 (m/s or rad/s),vel_ref_4 (m/s or rad/s),vel_ref_5 (m/s or rad/s),vel_ref_6 (m/s or rad/s),
9.72,-0.00103521280922,0.0100208657347,-2.71466050735,-0.94147292499,0.0160937896843,0.0156241092502,0.0156090631728,-0.0594722850247,0.200915541042,-54.4198853803,-18.831219648,0.338351008309,0.310869868128,0.311155852156,-0.0181647524144,0.0602788141989,-16.327021241,-5.64938057064,0.101642595948,0.0932475244644,0.0933382105527,0.0000190138744074,-3.17686453855E-6,0.0000629425048828,0.0000247955322266,-1.5907839952E-6,-0.0000120537042676,3.33786010742E-6,0,0,0,0,0,0,0,0.00619385810569,0.00077262474224,0.03766072914,-0.000307820853777,0.000918729580007,0.000100289384136,1.30222178996E-6,0,0,0,0,0,0,0,
9.76,-0.000930702421606,0.0110376981216,-2.71258459678,-0.941483081622,0.0160949055749,0.0157937103344,0.0155505075698,-0.0205541279311,0.220088809782,-54.2146050428,-18.8305278057,0.323675200525,0.327074136439,0.310583167819,-0.0061824057085,0.0660210999959,-16.2640724554,-5.64916555983,0.0971173692326,0.0982155736797,0.0931713921492,0.0000154376066348,4.29153442383E-6,-0.0000107135419967,0.0000243186950684,-1.68441999904E-6,-0.0000225020176003,9.53674316406E-7,0,0,0,0,0,0,0,-0.00557926669717,0.000378668046324,-0.00649362569675,0.0000275385100394,-0.000184613891179,-0.000246778596193,0.0000781910130172,0,0,0,0,0,0,0,
9.8,-0.000966244085343,0.00950485774496,-2.71216545259,-0.941377366824,0.0160429271172,0.0157453663459,0.0156876488731,-0.015208294366,0.188423583949,-54.1878647517,-18.8411885556,0.30995352357,0.303987236782,0.313747603266,-0.0045281834153,0.05651312876,-16.2558973897,-5.65247024351,0.0928951819145,0.0911051702836,0.0941242361947,9.11949700821E-6,0.000032901763916,-0.0000805031668278,0.0000195503234863,2.86102294922E-6,-0.0000130494017867,-3.39266989613E-6,0,0,0,0,0,0,0,0.00551370857283,0.000381821242627,-0.0513088330626,0.0000389852211811,-0.000102397985756,-0.000419156393036,-0.000103652942926,0,0,0,0,0,0,0,
9.84,-0.000804710469997,0.0109579097212,-2.70989223836,-0.941365970416,0.0160421164941,0.0157736966585,0.0158201563596,-0.0213119825413,0.218497445853,-54.2423002749,-18.817351436,0.322509216613,0.332997707117,0.316018221817,-0.00643707620523,0.0655437275178,-16.273060545,-5.64512236437,0.0967666557067,0.100045343585,0.0948022590002,5.42399720871E-6,-0.0000167013804457,-0.000089972607384,0.0000200271606445,2.38418579102E-6,-0.0000173357711901,-9.24813775782E-6,0,0,0,0,0,0,0,0.00199616258033,-0.0000718533701729,0.0226717051119,-0.000293730554404,0.0000711145112291,-0.000184614007594,0.000825859722681,0,0,0,0,0,0,0,
9.88,-0.000546245679293,0.0114263336861,-2.71019092932,-0.941518081469,0.0160409244012,0.0159324862211,0.015734410664,0.00110892752119,0.223435491417,-54.4917890847,-18.8289128202,0.323353826537,0.324500187364,0.313375054737,0.000432960265582,0.0669882209059,-16.3499364796,-5.64866177266,0.097027275782,0.0973988100669,0.0940015734333,-2.80142785414E-6,-0.0000471895982628,-0.000085040293925,0.0000247955322266,1.43051147461E-6,-0.0000256840485235,-6.2448521021E-6,0,0,0,0,0,0,0,-0.00472141522914,0.00124208198395,0.0697012543678,0.0000467096688226,-0.00020991184283,-0.000515120918863,-0.00012526998762,0,0,0,0,0,0,0,
9.92,-0.000519401150375,0.0103990795926,-2.70876113808,-0.941537965579,0.0160399230431,0.0157955386042,0.0155953036091,-0.00198673598638,0.216472107026,-53.9946559924,-18.8293997486,0.324770384587,0.322744391056,0.315290637185,-0.000526010070737,0.0650123864011,-16.1968920747,-5.6488085949,0.0974642147406,0.0968802641416,0.0946153958638,-7.21218475519E-6,-0.0000386241372325,-0.000167028236319,0.0000247955322266,9.53674316406E-7,-0.0000123523404909,9.53674316406E-7,0,0,0,0,0,0,0,-0.00567465135828,-0.000286505179247,-0.00116776954383,0.0000571637501707,0.000135814247187,-0.0000917230499908,0.0000871457159519,0,0,0,0,0,0,0,
9.96,-0.000647199491719,0.0103689126355,-2.70875840368,-0.941528857989,0.0161058914946,0.0157133245997,0.0156358477316,-0.0259836984376,0.205975428146,-54.0745156098,-18.8312621886,0.322578755986,0.313343237059,0.312024121185,-0.00790377376963,0.061780938239,-16.2215159124,-5.64938436516,0.0967774678466,0.0939952773267,0.0936014627435,-6.02009595241E-6,-0.0000751022816985,-0.000188452802831,0.0000228881835938,-1.45038552546E-6,-0.0000140744359669,-1.87364287285E-6,0,0,0,0,0,0,0,0.00767200998962,-0.000167282152688,-0.036190148443,-0.0000753671047278,0.00033941923175,-0.0000798765977379,-0.0000999839394353,0,0,0,0,0,0,0,
10,-0.000654524546927,0.010268542816,-2.70985533995,-0.941422761721,0.0161261152929,0.0157852599236,0.0156584306744,-0.0309240642166,0.20137115427,-53.9188750888,-18.826306229,0.325779304581,0.312669640201,0.315474132091,-0.00942583237562,0.0603780154305,-16.173343929,-5.64787396032,0.0977609330302,0.0937755957414,0.0946614522822,-0.0000118613497762,0.0000252723693848,-0.000105015555164,0.0000219345092773,-4.53172106063E-6,-0.0000110536993816,-2.78754032479E-6,0,0,0,0,0,0,0,0.00750597473234,0.000623427564278,0.00212859967723,-0.0000183006050065,-0.000136333343107,-0.002171873115,-0.000159235612955,0,0,0,0,0,0,0,
10.04,-0.000363968719658,0.00856051211532,-2.71056246816,-0.941421188159,0.016108291075,0.0156440652715,0.0157396844084,-0.0161715999604,0.175338562915,-54.4460480629,-18.8265730264,0.320718234692,0.303050794255,0.313663866294,-0.00492558186785,0.0526359715461,-16.3357710747,-5.64795648511,0.0962034071843,0.0908333173499,0.0940897447059,-0.0000180602655746,0.0000491142272949,-0.0000356473137799,0.0000195503234863,1.43051147461E-6,-3.68363953385E-6,-5.21508627571E-6,0,0,0,0,0,0,0,-0.00205399398692,-0.00170400028583,-0.0305770579726,-0.000573367113248,-0.0000168284168467,0.00171065318864,0.0000804220326245,0,0,0,0,0,0,0,
10.08,-0.000390707878169,0.0116727909824,-2.71128286059,-0.94147702579,0.0160509563862,0.0156445845343,0.0157556603724,-0.0415624238505,0.232577818084,-54.2525252599,-18.8282786231,0.322810721809,0.312327478677,0.316366691032,-0.0127499627076,0.0697660287455,-16.2759814784,-5.64847307115,0.0968581464935,0.0936935418365,0.094920453006,2.38419534071E-6,-8.42598365125E-6,-0.0000307170339511,0.0000185966491699,-6.37542655113E-7,-8.98191046872E-6,-8.41847941047E-6,0,0,0,0,0,0,0,0.00356927048415,0.000157931499416,-0.00154453609139,-0.000321472471114,-0.000226614880376,-0.0000644903484499,-0.0000901747262105,0,0,0,0,0,0,0,
10.12,-0.000367831832464,0.0112933255462,-2.71238550986,-0.941388715548,0.0160225487122,0.0155938787933,0.0158478384178,-0.0647647105663,0.236631069258,-54.1099165594,-18.8275590378,0.32038559051,0.319757330395,0.317133742463,-0.0199078137859,0.0710790254302,-16.2318266875,-5.64826591741,0.0961151322885,0.0959928637395,0.0951415975232,-0.0000100135785033,-0.0000145919611896,0.0000214576721191,0.0000162124633789,4.76837158203E-7,-1.1204861039E-6,-0.0000111447752715,0,0,0,0,0,0,0,0.00919359829277,0.000187465208001,-0.00693017011508,-0.0000205935211852,0.00005287717795,-0.0011564163724,-0.000151388987433,0,0,0,0,0,0,0,
10.16,-0.0000540492618355,0.0102067984384,-2.71394719924,-0.9413660181,0.0161197618839,0.0155849900115,0.0159378738822,-0.0157890823295,0.201459224405,-54.2046799427,-18.8263795302,0.315334107311,0.263273667582,0.318752217825,-0.00485929217463,0.0604154611185,-16.2607851158,-5.6479060188,0.0945413894403,0.0785785491691,0.0956256215158,-0.0000289082818199,9.53674316406E-6,0.000115871429443,0.0000181198120117,-6.60619946302E-7,-4.6777749958E-6,-0.0000160749696079,0,0,0,0,0,0,0,0.00445405067876,-0.000205440155696,0.00682045193389,0.0000486155040562,-0.000159265240654,-0.00115028792061,-0.00174245424569,0,0,0,0,0,0,0,
10.2,9.41203046675E-6,0.00982880962312,-2.71495232428,-0.941488136096,0.0161264735333,0.0156818359985,0.016004041935,0.00381566776449,0.200666805333,-54.0961623406,-18.8302339171,0.325276329998,0.296921095601,0.322001613977,0.00117492888897,0.0602341300405,-16.227158001,-5.64907410175,0.0976057894937,0.0889370318105,0.0966164906537,-0.000026762509151,0.0000720024108887,0.000035285949707,0.0000200271606445,-2.79336586573E-6,-6.17346404397E-6,-0.0000189845522982,0,0,0,0,0,0,0,0.00573857827112,0.0001925319375,-0.0255486574024,-0.0000181135983439,0.0000112943234853,0.000597877195105,0.000174908956978,0,0,0,0,0,0,0,
10.24,-0.000176160952706,0.00919318569123,-2.71343254889,-0.941448320193,0.0161184979901,0.0157254091285,0.0154975104356,-0.00468752564958,0.180298152798,-53.9892213261,-18.827103898,0.321312466068,0.32405153533,0.312742260472,-0.00141596024984,0.0540597328309,-16.1944378174,-5.64811564852,0.0963849273728,0.0972949885387,0.0938459452397,-0.0000182986514119,0.0000295639038086,0.0000667572021484,0.0000195503234863,-3.52294068762E-6,-0.0000105746585177,6.67572021484E-6,0,0,0,0,0,0,0,0.00154742540326,-0.000347130990122,-0.00586161669344,0.00133465765975,-0.0000152565189637,0.000356585020199,-0.000161726100487,0,0,0,0,0,0,0,
10.28,-0.0000534235736821,0.00954523456513,-2.71395578231,-0.941446031375,0.0161291412733,0.0156371959919,0.0155620265031,0.0466912719337,0.200111366063,-54.2059517177,-18.8303256704,0.322747464903,0.308073030256,0.310837009876,0.0144053794418,0.0601101321085,-16.2611758159,-5.6491094098,0.0968256114662,0.0923829849968,0.0932477402947,-0.0000213980729313,0.0000209808349609,0.0000314712524414,0.0000157356262207,2.38418579102E-6,-4.3380250645E-6,4.29153442383E-6,0,0,0,0,0,0,0,-0.0100862104446,0.000047268527851,-0.00100816646591,0.0000489806989208,0.00013755611144,-0.00416271854192,-0.00026239536237,0,0,0,0,0,0,0,
10.32,-0.000475108035572,0.00928182971894,-2.71274547423,-0.941423953814,0.0161305393557,0.0155513570741,0.0155989336991,0.0118746958913,0.185192052592,-54.6355387261,-18.8291504294,0.321047205942,0.307691983607,0.316333148816,0.00374054923908,0.0555539112626,-16.3938335282,-5.64875072342,0.0963011319395,0.0922798020999,0.0949362319351,-0.0000123382005768,0.0000143051147461,0.0000696182250977,0.0000190734863281,-3.00115448226E-6,-4.95385529575E-6,1.43051147461E-6,0,0,0,0,0,0,0,-0.000515992695,-0.0000570259580854,-0.0100081944838,0.00103430321906,-0.0000361270504072,0.00311393011361,-0.0000320946564898,0,0,0,0,0,0,0,
10.36,-0.000551396187244,0.00991993320405,-2.7126379714,-0.941469825549,0.0162171173732,0.0155191842195,0.0156969515773,-0.0637252172052,0.197443657624,-54.0747334149,-18.8278963702,0.322638474187,0.308928666238,0.31816263763,-0.0195567092737,0.0592251389001,-16.2209364744,-5.64835640987,0.096777343312,0.0926664747201,0.0954839880064,5.60284479434E-6,0.0000152587890625,-0.0000374219089281,0.0000200271606445,-6.59955276205E-6,-5.29833641849E-6,-3.51346625393E-6,0,0,0,0,0,0,0,0.00692734122276,-0.000699607015122,-0.000978293595836,-0.000274156918749,-0.000577190890908,0.0000813307997305,0.000142811215483,0,0,0,0,0,0,0,
10.4,-0.000894797138868,0.00991211307465,-2.71148268143,-0.941419900698,0.0161923783748,0.0155922656467,0.0157606789791,-0.032737622261,0.193133788718,-54.0265996996,-18.8278031161,0.323843734173,0.312102675778,0.315375385936,-0.00994496734067,0.057897566009,-16.2062877938,-5.64833597734,0.0971530883074,0.0936329474237,0.0946139641672,5.96040445089E-6,0.000128746032715,-0.0000855537873576,0.0000166893005371,-5.26587018612E-6,5.24520874023E-6,-5.85581983614E-6,0,0,0,0,0,0,0,0.00361176487058,0.000363654049579,0.0177706051618,-0.000389087363146,-0.000590606941842,-0.000648504705168,0.000178175745532,0,0,0,0,0,0,0,
10.44,-0.0010554490343,0.00966315639436,-2.71104994182,-0.941464771075,0.0161792259994,0.0155156605339,0.0156598249156,-0.0204985178159,0.190966919134,-54.4559911467,-18.8287929226,0.32387536382,0.316146447412,0.313381326874,-0.00614446815418,0.0572709406672,-16.3387556133,-5.64863368928,0.0971650328446,0.0948925445298,0.0940159383001,9.17910347198E-6,0.0000171661376953,-0.0000302777134493,0.0000171661376953,-5.82309985475E-6,-7.43136126857E-7,-2.43798149313E-6,0,0,0,0,0,0,0,-0.00230557401665,-0.000557505583856,-0.0393611229956,-0.000226456177188,-0.000209402191103,0.00150493276305,-0.000797720160335,0,0,0,0,0,0,0,
10.48,-0.00108240828271,0.0095538653177,-2.7107276101,-0.941442979617,0.0161474506648,0.0153844440647,0.015734877958,-0.0430837514584,0.198732675937,-54.163920405,-18.8144560266,0.307796373586,0.307326229871,0.314785623626,-0.0131037553192,0.0596835975278,-16.2487541899,-5.64421677825,0.0922126400782,0.092194846866,0.0944364209583,0.0000167488651641,0.0000748634338379,-0.0000686176281306,0.0000128746032715,-1.10199346182E-6,0.0000104904174805,-5.03920909978E-6,0,0,0,0,0,0,0,-0.000836593681015,0.00052453065291,0.000685915292706,-0.0000873946410138,-0.000178616610356,-0.000240176086663,-0.000286545371637,0,0,0,0,0,0,0,
10.52,-0.000969158939948,0.0105489584663,-2.71188014284,-0.941362155719,0.0161099720809,0.0153425300785,0.015747935729,-0.0115242910185,0.210038797235,-54.4385851369,-18.8261603953,0.325642550024,0.311867938959,0.314147522373,-0.00339179657405,0.0630038027365,-16.3332503934,-5.64783909593,0.0977214575773,0.0936021928325,0.0942374967769,0.0000247359148489,-0.0000129349855342,-0.0000499077723362,0.0000133514404297,-4.2954361561E-6,3.81469726563E-6,-6.87377723807E-6,0,0,0,0,0,0,0,0.00455049891025,-0.0000378352997359,-0.0965103209019,-8.07658216218E-6,-0.0000486380668008,0.000355929107172,0.0000108544736577,0,0,0,0,0,0,0,
10.56,-0.00100954009452,0.00861916590987,-2.71237256815,-0.941357625766,0.0161965663067,0.0155288204412,0.0158256706794,0.00797803658068,0.16751149379,-54.6161997374,-18.8257883407,0.32315592186,0.311486781298,0.315905792663,0.0026281512948,0.0502128496004,-16.3879328243,-5.64772513408,0.0969403148556,0.0934536208267,0.0947666742911,0.0000265240414592,-0.0000134475485538,-2.76070045402E-6,0.0000133514404297,-4.83758458358E-6,9.53674316406E-7,-7.76825527282E-6,0,0,0,0,0,0,0,0.00104227114934,-0.000211852326174,-0.0183253828436,-0.000131844804855,-0.000136923277751,-0.000218919536564,0.0000719083473086,0,0,0,0,0,0,0,
10.6,-0.00128636990361,0.0102885674489,-2.7104303075,-0.941333783908,0.0161839429083,0.0154460695192,0.0158610171131,-0.0470169375955,0.213977478751,-54.0761075056,-18.8275237867,0.322528243584,0.340289369396,0.321062136591,-0.014282494108,0.06426162804,-16.2217280963,-5.64826420358,0.0967488846205,0.102348210644,0.09635065593,0.0000336170087394,5.24520874023E-6,-0.0000510286336066,0.0000109672546387,-5.33037018613E-6,4.76837158203E-6,-6.54919085719E-6,0,0,0,0,0,0,0,0.00323009793647,0.00116944883484,0.0200480557978,-4.7694920795E-6,-0.000148298917338,0.00145027250983,0.000929941190407,0,0,0,0,0,0,0,
10.64,-0.000995271891257,0.00955325770414,-2.71114715389,-0.941357101245,0.0161888772604,0.0154555402172,0.0158255330003,-0.042560320923,0.188929640383,-54.0102125881,-18.8270703195,0.324212759115,0.316152300102,0.31626998169,-0.0129568869694,0.0566610961674,-16.2012910223,-5.64812049829,0.097267454517,0.094904369162,0.0948789888543,0.0000333785792463,0.0000338554382324,-0.0000640978032607,0.0000104904174805,-4.91687751492E-6,1.43051147461E-6,-8.77849925018E-6,0,0,0,0,0,0,0,0.00349924620241,-0.000634510070086,0.0383456125855,-0.000224443952902,-0.000848120311275,-0.00187058909796,-0.000603878230322,0,0,0,0,0,0,0,
10.68,-0.00121178601024,0.00940629649198,-2.71056250545,-0.941323102755,0.0160593811598,0.0154541573894,0.0158682646587,-0.0242072169892,0.183312494818,-54.2558515066,-18.8357698009,0.324456463103,0.314649205071,0.313724578608,-0.00726192756996,0.0549536364868,-16.2771271303,-5.65080850483,0.0973641792636,0.0944411453321,0.0940870342943,0.0000233649898291,0.0000286102294922,0.0000157356262207,9.53674316406E-6,1.43051147461E-6,-9.89440877674E-7,-0.0000108303947854,0,0,0,0,0,0,0,-0.00187780742999,-0.00025715137599,0.0275029335171,-0.00032337178709,0.000203326111659,0.0000224004033953,0.000141160562634,0,0,0,0,0,0,0,
10.72,-0.000963562605044,0.0108492956002,-2.71208381097,-0.941355623049,0.0161348142548,0.0153761027233,0.0158588425248,0.0014322149739,0.217096046109,-54.9385079971,-18.8283210406,0.323106489325,0.306696114998,0.321180897865,0.000602193384461,0.0651297316168,-16.4873593306,-5.64850638368,0.096935365166,0.0920019516705,0.096387636421,0.0000122189539979,-0.0000211228143598,-0.0000202921964956,0.0000100135803223,-2.21054915528E-6,8.10623168945E-6,-0.0000105211829577,0,0,0,0,0,0,0,-0.00224232091568,-0.000959754339419,-0.0951370671391,0.0000137132592499,-9.4806891866E-6,0.000537187152077,-0.00013465678785,0,0,0,0,0,0,0,
10.76,-0.00104402334867,0.0104823912887,-2.7117544898,-0.941398299975,0.0161667529141,0.0154115794078,0.015835401063,-0.00819581578864,0.217857253127,-54.506214375,-18.8278170335,0.322231380961,0.306068287051,0.31567797756,-0.00235303931005,0.0654255878328,-16.356697275,-5.64834386867,0.0966602169773,0.0918024586061,0.0946948095706,0.0000199079076992,-0.0000684425976942,-9.40607151279E-6,0.0000152587890625,-1.96189421331E-6,4.29153442383E-6,-8.76608828548E-6,0,0,0,0,0,0,0,0.00363327236846,0.000188595819054,-0.0674970522523,0.000069310888648,0.000198758847546,-0.000123132020235,0.000152520107804,0,0,0,0,0,0,0,
10.8,-0.00110573755149,0.0104072209212,-2.71242896308,-0.9415384901,0.0159931398946,0.0155373173305,0.0158722479962,-0.0388729051762,0.210863366369,-54.3013461528,-18.8283810256,0.321995751969,0.323863217617,0.317094100443,-0.0118015228374,0.0632816678102,-16.2908435699,-5.64849440121,0.0966165002079,0.0972682725436,0.0951253063039,0.0000173449625436,0.000058650970459,0.0000605583190918,0.0000185966491699,4.76837158203E-6,2.38418579102E-6,-0.0000109807106128,0,0,0,0,0,0,0,-0.00214186334051,0.000552145997062,0.0679673478007,0.0000307830050588,0.0000857001869008,0.00166516425088,0.0000624305102974,0,0,0,0,0,0,0,
10.84,-0.000772165886597,0.00883756705347,-2.71474329223,-0.941555894656,0.0160877267832,0.0153712942479,0.0154014981656,0.000944220786808,0.175942174664,-54.4364603513,-18.8432632275,0.341504869986,0.312071857238,0.313123031894,0.000419829057032,0.0527759093457,-16.3321180596,-5.65308017937,0.102616047115,0.0936602736072,0.0939793518065,8.88107842911E-6,-0.0000439832037955,0.000102043151855,0.0000209808349609,2.86102294922E-6,9.53674316406E-6,0.0000138282775879,0,0,0,0,0,0,0,0.00189068098553,-0.000608135596849,0.0366969443858,-0.000266551796813,0.00467216875404,0.000197838060558,9.17119905353E-7,0,0,0,0,0,0,0,
10.88,-0.00082747307441,0.00939014158706,-2.71401616324,-0.94153477077,0.016039089393,0.0152527048467,0.0154731667904,-0.0130913473801,0.188074760762,-54.1925102396,-18.8304045223,0.327957631557,0.305936572862,0.313864853375,-0.00389858659647,0.0564246943037,-16.2570212967,-5.64911893259,0.0984470881647,0.0917883258245,0.0941961353256,6.31810507912E-6,0.0000429153442383,0.0000481605529785,0.0000200271606445,1.43051147461E-6,0.0000109672546387,0.0000104904174805,0,0,0,0,0,0,0,-0.00336581747979,-0.00125473528169,0.00215278659016,-0.00302567146719,0.00110747758299,-0.000151583109982,-0.000136936170748,0,0,0,0,0,0,0,
10.92,-0.000983708220598,0.00948384008865,-2.71289863169,-0.941532577319,0.0160574476236,0.0152770712255,0.0155461705594,-0.0506433408534,0.198727733089,-54.2460947938,-18.8400490093,0.322239359844,0.299946349776,0.320415232007,-0.0154510787264,0.0596937443543,-16.2737294561,-5.65209301499,0.0966808946812,0.0899372793099,0.0962036681089,0.0000185370536201,0.0000433921813965,0.0000276565551758,0.0000176429748535,-2.22242829295E-6,0.0000133514404297,2.38418579102E-6,0,0,0,0,0,0,0,0.00787310302258,0.0000628821799182,-0.0221113115549,-0.0000299576349789,0.00216312659904,0.00236907252111,1.0693911463E-6,0,0,0,0,0,0,0,
10.96,-0.000792830607666,0.00967228613357,-2.7124581772,-0.941578353686,0.0161452845595,0.0152151777623,0.0157176248617,0.00560724581035,0.194836376101,-54.241194465,-18.8297454281,0.321980210686,0.303983397454,0.317330477767,0.00186103922614,0.0584625016089,-16.2722919305,-5.64890844804,0.0965863508683,0.0911923512545,0.0952239598345,0.0000107884252429,0.0000133514404297,2.38418579102E-6,0.0000171661376953,-1.32487070914E-6,0.0000147819519043,-1.46108800436E-6,0,0,0,0,0,0,0,-0.00654080277309,0.0000978875978035,0.00108267995529,-0.00308939768001,0.0014660366578,-0.000405420083553,0.000258066691458,0,0,0,0,0,0,0,
11,-0.000832461759988,0.00965311727981,-2.71310572855,-0.941450895114,0.0161265508205,0.0152860834478,0.0157654879091,0.0316021235924,0.188729281636,-54.6833164707,-18.8295977606,0.321516638489,0.292461375203,0.314525833004,0.00988273173433,0.0565826756245,-16.4085049571,-5.64888416033,0.0964465383973,0.087627910113,0.0943512171914,0.000020682815375,0.0000157356262207,-0.000013343057617,0.0000123977661133,-1.3013429907E-6,0.0000123977661133,-5.87005115449E-6,0,0,0,0,0,0,0,-0.00115644698963,-0.00015107364743,-0.0743540972471,-0.0000810965793789,-0.000455035711639,-0.000161828938872,0.0000993409194052,0,0,0,0,0,0,0,
11.04,-0.00104727058359,0.00839841566543,-2.71164402943,-0.941407836718,0.0160584072893,0.0153295233129,0.0158247411789,-0.00889321559381,0.172193952702,-54.1937889176,-18.8257712838,0.321513469021,0.301341655627,0.319909861339,-0.00256752971083,0.0516933994723,-16.2578109114,-5.6477115064,0.0964569184,0.0903587565995,0.0960014170498,0.000019192644686,0.0000457763671875,0.0000219345092773,0.0000123977661133,9.53674316406E-7,8.10623168945E-6,-9.13258736546E-6,0,0,0,0,0,0,0,-0.00509423436597,-0.0000322012929246,0.0830603688955,-0.000302519474644,-0.000651581620332,0.000426454818808,-0.000583943503443,0,0,0,0,0,0,0,
11.08,-0.00103790628253,0.00820186338882,-2.71204650244,-0.941431297106,0.0161473298723,0.0154228880284,0.0158759003412,0.0109513907703,0.157531056419,-54.3958545421,-18.8256937683,0.322033728562,0.312100085509,0.318194918846,0.00354966320127,0.0472050984978,-16.3200474001,-5.64768369572,0.0966025113279,0.0936603783606,0.0954641165874,0.0000194906988327,9.05990600586E-6,0.0000176429748535,0.0000109672546387,-3.41992858921E-6,3.81469726563E-6,-0.0000102350513771,0,0,0,0,0,0,0,-0.00216629146598,-0.000437223585322,0.0562204904854,0.0000497639994137,-0.0000450590159744,0.000135474139825,-0.000405791448429,0,0,0,0,0,0,0,
11.12,-0.00127800054669,0.0106293284995,-2.71183131934,-0.941416610522,0.0162210616779,0.0153444006322,0.0158860028312,-0.0333157971142,0.21764278055,-54.2258147663,-18.8288679406,0.312632081158,0.311336372476,0.317714993954,-0.0100593706858,0.0653349692531,-16.2703044201,-5.64866484659,0.0936913814109,0.0934379814081,0.0953144559972,0.0000173449370777,-5.00802025272E-6,-0.0000104546343209,0.0000104904174805,-7.00929649611E-6,6.67572021484E-6,-0.0000117314766612,0,0,0,0,0,0,0,0.00315531669185,-0.000448299397249,-0.0446838885546,0.000021398824174,0.0000586886890233,-0.000294814934023,-0.000163912773132,0,0,0,0,0,0,0,
11.16,-0.00110601820833,0.00977123284528,-2.71118717873,-0.941449750705,0.0161585983368,0.0154472067235,0.0159549498564,-0.00187732481183,0.195490480253,-54.5231538506,-18.8263812681,0.321319167296,0.310642512711,0.33128538049,-0.000394505448926,0.0586476926038,-16.3594412408,-5.64789259922,0.0963803101934,0.0932069069653,0.0994871673417,0.0000155567704496,0.0000128746032715,0.0000166893005371,9.05990600586E-6,-4.11882319895E-6,1.43051147461E-6,-0.0000139318162837,0,0,0,0,0,0,0,-0.00483501050621,0.00210737390444,0.0810439139605,-0.000111447123345,-5.70039264858E-6,0.0000231275334954,-0.0000117009039968,0,0,0,0,0,0,0,
11.2,-0.00105951333543,0.00806286835858,-2.71087527321,-0.941338552279,0.016133174463,0.015320940244,0.0160123286601,-0.0109372817694,0.161153290739,-54.3951415063,-18.8251990678,0.320400535357,0.304566881349,0.317172022666,-0.00319574298966,0.0483451199181,-16.3200227523,-5.64754662054,0.096101302658,0.0913546317087,0.0951259855454,0.0000155568341142,0.0000500679016113,-5.40589098819E-6,6.19888305664E-6,-1.77157289727E-6,5.72204589844E-6,-0.0000167070102179,0,0,0,0,0,0,0,0.00489427382126,-0.00166035140865,-0.0865228325129,-0.0000780019327067,0.000059959013015,0.0000906913774088,0.000106514198706,0,0,0,0,0,0,0,
11.24,-0.00114929642703,0.0103729517961,-2.71198939266,-0.941263498111,0.0161238126499,0.0152612402318,0.0160267991624,0.0176283066742,0.206926643277,-54.2509766196,-18.8322120346,0.322806132576,0.306559659736,0.319469122739,0.00562694396238,0.0620735563777,-16.2753862256,-5.64972146099,0.0968445887692,0.0919790217134,0.0958318463174,5.66245853406E-6,-0.0000746145378798,0.0000424385070801,3.33786010742E-6,-2.1153293801E-6,0.0000138282775879,-0.0000180081315193,0,0,0,0,0,0,0,-0.00043357553659,-0.000108479536721,0.0716760605574,0.0000407742918469,0.0000264308182523,-0.000161898497026,-0.000059129204601,0,0,0,0,0,0,0,
11.28,-0.000964391206422,0.0098287015563,-2.71223886334,-0.941245378299,0.0161275861109,0.0151893808721,0.0161089234441,-0.0445367288409,0.197891899601,-54.054712628,-18.8247251782,0.322330602722,0.304650319587,0.322114040685,-0.0135714261916,0.0593785521175,-16.2148299164,-5.64741603358,0.0966973381542,0.0914022850605,0.0966336753038,0.0000138878876896,0.0000391006469727,-0.0000475194647152,-2.3249322112E-6,1.90734863281E-6,0.0000138282775879,-0.0000200503054657,0,0,0,0,0,0,0,-0.000408492865972,-0.000727350299712,-0.00168434088118,0.000137418101076,-0.0000768040918047,0.000110868713818,-0.000753164757043,0,0,0,0,0,0,0,
